SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Fri Dec 16 12:20:22 CET 2022
Benutzer: spektr
Dark-Spektrum vorhanden: Nein
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB4F00406
Integrationszeit (usec): 100000 (USB4F00406)
Spektren Durchschnitt berechnet: 1 (USB4F00406)
Boxcar Glättung: 0 (USB4F00406)
Dunkelstromkorrektur: Nein (USB4F00406)
Puls/Lampe aktiviert: Nein (USB4F00406)
Correct for Detector Non-linearity: Nein (USB4F00406)
Streulichtkorrektur: Nein (USB4F00406)
Anzahl Pixel in verarbeitetem Spektrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
345,69	1052,66
345,91	1052,66
346,12	1052,66
346,34	1066,99
346,55	1054,70
346,77	1185,77
346,98	1134,57
347,20	1167,34
347,41	1173,49
347,63	1210,35
347,84	1142,77
348,06	1208,30
348,27	1175,53
348,49	1148,91
348,70	1220,59
348,92	1140,72
349,13	1241,07
349,35	1044,46
349,56	1155,05
349,78	1163,25
349,99	1239,02
350,20	1110,00
350,42	1214,45
350,63	1218,54
350,85	1261,55
351,06	1165,29
351,28	1150,96
351,49	1169,39
351,71	1120,24
351,92	1173,49
352,14	1312,75
352,35	1146,86
352,57	1171,44
352,78	1189,87
353,00	1198,06
353,21	1107,95
353,43	1183,73
353,64	1183,73
353,85	1185,77
354,07	1140,72
354,28	1198,06
354,50	1200,11
354,71	1198,06
354,93	1241,07
355,14	1191,92
355,36	1144,81
355,57	1177,58
355,79	1214,45
356,00	1157,10
356,21	1167,34
356,43	1183,73
356,64	1167,34
356,86	1228,78
357,07	1099,76
357,29	1245,16
357,50	1167,34
357,72	1236,97
357,93	1198,06
358,14	1191,92
358,36	1150,96
358,57	1261,55
358,79	1204,21
359,00	1241,07
359,22	1191,92
359,43	1181,68
359,65	1193,97
359,86	1212,40
360,07	1183,73
360,29	1175,53
360,50	1220,59
360,72	1241,07
360,93	1257,45
361,14	1292,27
361,36	1304,56
361,57	1507,30
361,79	1748,97
362,00	2074,59
362,22	2174,94
362,43	2144,22
362,64	2004,96
362,86	1779,68
363,07	1535,98
363,29	1345,52
363,50	1257,45
363,72	1314,80
363,93	1161,20
364,14	1198,06
364,36	1208,30
364,57	1185,77
364,79	1196,01
365,00	1286,12
365,21	1353,71
365,43	1759,21
365,64	2514,91
365,86	3098,58
366,07	3553,23
366,28	3862,47
366,50	3796,93
366,71	3489,74
366,93	3028,95
367,14	2652,12
367,35	2277,34
367,57	2043,87
367,78	1789,92
367,99	1550,31
368,21	1359,85
368,42	1378,28
368,64	1286,12
368,85	1222,64
369,06	1208,30
369,28	1138,67
369,49	1247,21
369,71	1193,97
369,92	1110,00
370,13	1232,88
370,35	1171,44
370,56	1191,92
370,77	1245,16
370,99	1183,73
371,20	1183,73
371,42	1126,38
371,63	1226,73
371,84	1126,38
372,06	1150,96
