SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Fri Dec 16 12:21:33 CET 2022
Benutzer: spektr
Dark-Spektrum vorhanden: Nein
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB4F00406
Integrationszeit (usec): 100000 (USB4F00406)
Spektren Durchschnitt berechnet: 1 (USB4F00406)
Boxcar Glättung: 0 (USB4F00406)
Dunkelstromkorrektur: Nein (USB4F00406)
Puls/Lampe aktiviert: Nein (USB4F00406)
Correct for Detector Non-linearity: Nein (USB4F00406)
Streulichtkorrektur: Nein (USB4F00406)
Anzahl Pixel in verarbeitetem Spektrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
345,69	1044,46
345,91	1044,46
346,12	1044,46
346,34	1103,86
346,55	1069,04
346,77	1114,10
346,98	1163,25
347,20	1153,01
347,41	1220,59
347,63	1163,25
347,84	1165,29
348,06	1241,07
348,27	1220,59
348,49	1114,10
348,70	1177,58
348,92	1130,48
349,13	1159,15
349,35	1236,97
349,56	1306,60
349,78	1386,47
349,99	1411,05
350,20	1390,57
350,42	1413,10
350,63	1421,29
350,85	1390,57
351,06	1437,67
351,28	1423,34
351,49	1390,57
351,71	1386,47
351,92	1394,67
352,14	1445,87
352,35	1398,76
352,57	1404,91
352,78	1480,68
353,00	1538,02
353,21	1425,39
353,43	1425,39
353,64	1409,00
353,85	1449,96
354,07	1482,73
354,28	1400,81
354,50	1511,40
354,71	1423,34
354,93	1454,06
355,14	1384,43
355,36	1423,34
355,57	1398,76
355,79	1413,10
356,00	1441,77
356,21	1460,20
356,43	1443,82
356,64	1421,29
356,86	1544,17
357,07	1411,05
357,29	1423,34
357,50	1392,62
357,72	1478,63
357,93	1423,34
358,14	1452,01
358,36	1406,95
358,57	1527,78
358,79	1396,71
359,00	1503,21
359,22	1484,78
359,43	1443,82
359,65	1499,11
359,86	1542,12
360,07	1480,68
360,29	1404,91
360,50	1431,53
360,72	1542,12
360,93	1515,50
361,14	1415,15
361,36	1583,08
361,57	1515,50
361,79	1501,16
362,00	1601,51
362,22	1560,55
362,43	1621,99
362,64	1572,84
362,86	1527,78
363,07	1495,02
363,29	1484,78
363,50	1474,54
363,72	1640,42
363,93	1560,55
364,14	1583,08
364,36	1548,26
364,57	1613,80
364,79	1572,84
365,00	1638,38
365,21	1564,65
365,43	1589,22
365,64	1638,38
365,86	1486,83
366,07	1476,59
366,28	1544,17
366,50	1617,90
366,71	1601,51
366,93	1601,51
367,14	1572,84
367,35	1726,44
367,57	1601,51
367,78	1667,05
367,99	1628,14
368,21	1621,99
368,42	1640,42
368,64	1658,85
368,85	1597,42
369,06	1591,27
369,28	1601,51
369,49	1601,51
369,71	1613,80
369,92	1585,13
370,13	1624,04
370,35	1626,09
370,56	1572,84
370,77	1593,32
370,99	1589,22
371,20	1548,26
371,42	1574,89
371,63	1535,98
371,84	1548,26
372,06	1572,84
372,27	1613,80
372,48	1533,93
372,70	1685,48
372,91	1695,72
373,12	1638,38
373,34	1662,95
373,55	1654,76
373,77	1638,38
373,98	1712,10
374,19	1621,99
374,41	1716,20
374,62	1710,05
374,83	1697,77
375,05	1697,77
375,26	1708,01
375,47	1773,54
375,69	1691,62
375,90	1767,40
376,11	1783,78
376,33	1798,12
376,54	1712,10
376,75	1837,03
376,97	1728,49
377,18	1773,54
377,40	1839,08
377,61	1746,92
377,82	1654,76
378,04	1814,50
378,25	1794,02
378,46	1710,05
378,68	1771,49
378,89	1773,54
379,10	1761,25
379,32	1785,83
379,53	1828,84
379,74	1761,25
379,96	1894,37
380,17	1822,69
380,38	1912,80
380,59	1763,30
380,81	1873,89
381,02	1728,49
381,23	1757,16
381,45	1863,65
381,66	1869,80
381,87	1791,97
382,09	1824,74
382,30	1798,12
382,51	1877,99
382,73	1837,03
382,94	1802,21
383,15	1847,27
383,37	1824,74
383,58	1861,60
383,79	1843,17
384,00	1890,28
384,22	1820,64
384,43	1869,80
384,64	1857,51
384,86	1933,28
385,07	1875,94
385,28	1851,36
385,50	1943,52
385,71	1949,67
385,92	1900,52
386,13	1949,67
386,35	1902,56
386,56	2047,97
386,77	1908,71
386,99	1966,05
387,20	1966,05
387,41	1927,14
387,63	1966,05
387,84	1984,48
388,05	1914,85
388,26	2015,20
388,48	2025,44
388,69	2047,97
388,90	2109,41
389,11	1966,05
389,33	2000,87
389,54	2109,41
389,75	2068,45
389,97	2015,20
390,18	2056,16
390,39	2146,27
390,60	1994,72
390,82	2045,92
391,03	1961,95
391,24	2029,54
391,45	2072,54
391,67	2121,70
391,88	2101,22
392,09	2131,94
392,31	2060,26
392,52	2140,13
392,73	2088,93
392,94	2072,54
393,16	2064,35
393,37	2050,02
393,58	2176,99
393,79	2183,13
394,01	2090,98
394,22	2138,08
394,43	2252,77
394,64	2193,37
394,86	2101,22
395,07	2066,40
395,28	2172,89
395,49	2207,71
395,71	2228,19
395,92	2207,71
396,13	2121,70
396,34	2273,25
396,56	2254,81
396,77	2252,77
396,98	2318,30
397,19	2293,72
397,40	2201,57
397,62	2228,19
397,83	2392,03
398,04	2273,25
398,25	2275,29
398,47	2289,63
398,68	2246,62
398,89	2203,61
399,10	2213,85
399,32	2379,74
399,53	2230,24
399,74	2258,91
399,95	2310,11
400,16	2445,27
400,38	2353,12
400,59	2361,31
400,80	2404,32
401,01	2445,27
401,22	2371,55
401,44	2629,59
401,65	2369,50
401,86	2342,88
402,07	2387,93
402,29	2351,07
402,50	2504,67
402,71	2445,27
402,92	2412,51
403,13	2441,18
403,35	2377,69
403,56	2451,42
403,77	2435,03
403,98	2494,43
404,19	2506,71
404,41	2498,52
404,62	2387,93
404,83	2463,71
405,04	2547,67
405,25	2533,34
405,47	2492,38
405,68	2469,85
405,89	2572,25
406,10	2439,13
406,31	2572,25
406,52	2625,50
406,74	2672,60
406,95	2510,81
407,16	2654,17
407,37	2658,26
